@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric

@data
970,'2017/06/08 15:37:26:300',14,459.341309,309.464081,46.208977,482.058838,272.44043,43.811447,442.939972,271.039825,47.222679,426.614258,296.19635,49.859493,401.470673,305.929016,47.616638,0
971,'2017/06/08 15:37:26:352',14,459.487305,309.028839,46.241104,482.365509,272.017334,43.891903,441.921844,270.424469,47.285206,426.897369,295.777588,49.910378,401.653351,305.501709,47.640614,0
972,'2017/06/08 15:37:26:404',14,459.213409,308.59552,46.293438,482.430023,271.560425,44.021271,441.059357,269.873108,47.371132,426.60611,295.428711,49.944675,401.678772,305.207825,47.661961,0
973,'2017/06/08 15:37:26:457',14,459.048401,309.456177,46.211109,482.227722,272.440857,43.921158,440.933197,270.73349,47.320805,426.716705,296.236237,49.899448,401.510071,305.944702,47.644035,0
974,'2017/06/08 15:37:26:507',14,459.560791,309.851624,46.156406,482.844788,272.87561,43.830009,441.577118,271.12561,47.258759,427.271545,296.277283,49.86739,401.75354,306.00824,47.636806,0
975,'2017/06/08 15:37:26:556',14,460.059174,309.789612,46.155842,483.430542,272.831696,43.825409,442.174408,271.09314,47.267727,427.875671,296.088013,49.886112,402.121948,305.80426,47.659279,0
976,'2017/06/08 15:37:26:606',14,460.594849,309.702454,46.175873,483.787048,272.750122,43.845589,441.978607,270.932281,47.285072,428.49884,296.045898,49.926605,402.576355,305.761475,47.686962,0
977,'2017/06/08 15:37:26:658',14,461.324402,309.923584,46.185154,484.354675,273.026245,43.851387,442.177704,271.122467,47.293716,429.11026,296.261658,49.950817,403.064423,305.938568,47.704037,0
978,'2017/06/08 15:37:26:710',14,461.27121,310.065704,46.331421,483.283051,273.046265,44.013428,441.080322,271.413757,47.485172,428.547516,296.57074,50.112717,402.638092,306.327789,47.857807,0
979,'2017/06/08 15:37:26:760',14,461.418884,310.868652,46.908318,481.161987,273.385315,44.817673,439.105377,272.6073,48.357681,427.634186,298.049866,50.797859,402.062622,307.723633,48.465317,0
980,'2017/06/08 15:37:26:809',14,463.186676,313.519287,48.365025,481.204834,275.137573,46.72031,441.13327,275.66626,50.409466,430.358398,301.693542,52.507515,404.535583,310.868744,50.120636,0
981,'2017/06/08 15:37:26:860',14,462.04248,315.368561,49.695114,481.295715,276.707336,48.522488,440.941406,277.71701,52.063126,429.015259,304.162689,53.804745,404.379364,313.271667,51.27005,0
982,'2017/06/08 15:37:26:911',14,461.371155,315.322754,50.090527,480.924683,276.56366,49.027206,440.463776,277.705872,52.505272,428.723267,304.69104,54.096451,404.226746,313.655579,51.547821,0
983,'2017/06/08 15:37:26:958',14,460.205139,314.565765,49.334202,471.080414,274.333801,48.002064,435.740051,276.372223,51.564156,427.665009,304.179504,53.355652,403.201569,313.674194,50.943935,0
984,'2017/06/08 15:37:27:006',14,459.49408,314.016449,48.847271,463.228058,273.51358,47.454323,432.524109,275.088989,50.885376,426.736908,303.490967,52.836777,402.34906,313.180939,50.456306,0
985,'2017/06/08 15:37:27:057',14,459.710114,314.056946,48.674351,458.197388,272.975769,47.328186,429.55426,273.992706,50.604778,426.735229,303.351746,52.671982,402.311676,313.032501,50.278385,0
986,'2017/06/08 15:37:27:111',14,462.596344,316.539825,49.253654,459.839233,274.972778,48.030453,431.780121,275.613831,51.245174,429.52713,305.666443,53.289806,404.79541,314.915527,50.82555,0
987,'2017/06/08 15:37:27:160',14,467.824554,317.804016,49.703888,466.340698,276.09729,48.780769,438.554932,276.676422,51.997295,435.52655,307.085327,53.857727,410.384644,315.869659,51.356586,0
988,'2017/06/08 15:37:27:215',14,471.97406,319.239136,49.540535,470.585388,277.688782,48.684956,443.30188,278.099945,51.94442,439.626831,308.15033,53.772289,414.637238,317.317871,51.347736,0
989,'2017/06/08 15:37:27:264',14,471.568878,317.9375,49.229454,470.092102,277.092651,48.523479,442.696899,277.346924,51.752663,438.05368,306.876709,53.549404,413.520538,316.505951,51.108829,0
990,'2017/06/08 15:37:27:314',14,467.748322,315.553711,49.327579,467.100037,274.758972,48.725559,438.931519,274.983032,51.839565,433.268097,304.478638,53.512936,409.364777,314.014648,50.984898,0
991,'2017/06/08 15:37:36:069',15,599.326965,348.4216,55.958912,496.228729,261.448242,60.149273,424.088989,258.265808,61.251854,369.220673,276.975159,60.906136,311.04895,320.874939,59.20385,1
992,'2017/06/08 15:37:36:121',15,599.416565,348.414917,55.980637,496.316498,261.391388,60.151184,424.126068,258.230408,61.263996,369.249756,276.915405,60.910744,311.003632,320.813995,59.20752,1
993,'2017/06/08 15:37:36:177',15,599.431335,348.377075,55.980885,496.351288,261.319153,60.126167,424.313782,258.018768,61.197067,369.254242,276.827698,60.889168,310.954987,320.688263,59.185448,1
994,'2017/06/08 15:37:36:226',15,599.233093,348.10968,55.887421,496.142944,261.047272,59.97504,425.039459,257.302368,60.889408,369.047729,276.623627,60.751751,310.844055,320.443726,59.059799,1
995,'2017/06/08 15:37:36:276',15,598.827637,348.029785,55.795155,495.748413,261.047729,59.863342,425.381561,257.0896,60.696659,368.763184,276.640503,60.629097,310.743378,320.361511,58.937431,1
996,'2017/06/08 15:37:36:326',15,598.42804,348.110107,55.727882,495.48291,261.203064,59.796024,425.664337,257.088257,60.574905,368.661652,276.77478,60.550701,310.824615,320.336365,58.851349,1
997,'2017/06/08 15:37:36:376',15,598.086487,348.439606,55.663074,495.45459,261.458496,59.74968,425.916351,257.231201,60.503365,368.7117,276.9646,60.500473,311.124084,320.31189,58.793781,1
998,'2017/06/08 15:37:36:427',15,597.880005,348.630676,55.622246,495.588715,261.585815,59.706421,426.199402,257.269104,60.434933,368.812408,277.08429,60.460659,311.534454,320.279663,58.761978,1
999,'2017/06/08 15:37:36:477',15,597.808228,348.564819,55.609005,495.702698,261.566162,59.683746,426.355286,257.229126,60.39753,368.944946,277.111389,60.444672,311.838409,320.243256,58.755268,1
1000,'2017/06/08 15:37:36:529',15,597.730225,348.542664,55.605694,495.814331,261.565002,59.673809,426.404572,257.23111,60.383179,369.168854,277.15094,60.449436,312.147247,320.188721,58.755745,1
1001,'2017/06/08 15:37:36:579',15,597.676575,348.499542,55.633743,495.827209,261.538818,59.69997,426.246277,257.220642,60.393681,369.194275,277.201538,60.467918,312.288818,320.20343,58.752323,1
1002,'2017/06/08 15:37:36:631',15,597.60199,348.595825,55.674618,495.920898,261.567688,59.719296,426.20282,257.237518,60.39827,369.252045,277.242798,60.477097,312.41217,320.188538,58.749653,1
1003,'2017/06/08 15:37:36:683',15,597.444824,348.727905,55.759136,496.109009,261.564392,59.745617,426.088745,257.264832,60.424969,369.275574,277.299744,60.509232,312.408081,320.109924,58.737793,1
1004,'2017/06/08 15:37:36:735',15,597.248535,348.828064,55.807266,496.216125,261.574463,59.782799,425.986572,257.273804,60.458382,369.176697,277.26944,60.516411,312.286865,319.995178,58.707626,1
1005,'2017/06/08 15:37:36:788',15,596.975159,348.856445,55.824493,496.274994,261.537079,59.804008,425.757507,257.213318,60.462925,369.152161,277.190491,60.509296,312.223206,319.845642,58.662075,1
1006,'2017/06/08 15:37:36:839',15,596.806152,348.304993,55.769413,496.210083,260.964325,59.630074,425.604767,256.600891,60.259212,369.122742,276.658447,60.354652,312.387817,319.363403,58.566601,1
1007,'2017/06/08 15:37:36:893',15,594.656128,344.604797,55.700302,494.044586,256.735657,58.549271,423.843933,252.847931,59.269402,368.053162,273.191284,59.599945,311.951355,316.326538,58.212696,1
1008,'2017/06/08 15:37:36:942',15,591.130432,342.682983,55.660168,492.189453,254.036163,57.574589,422.334076,250.697433,58.458698,367.742676,271.179321,58.998222,311.38446,314.263123,57.779903,1
1009,'2017/06/08 15:37:36:993',15,589.003601,341.210999,55.589767,490.441803,252.571304,57.168854,420.701965,249.630127,58.174911,366.684937,269.910858,58.651703,310.664825,313.14682,57.526798,1
1010,'2017/06/08 15:37:37:043',15,588.041016,341.121582,55.610699,490.133484,252.448029,57.090836,420.423218,249.862366,58.231861,366.989685,269.980164,58.658394,311.135193,313.234314,57.554527,1
1011,'2017/06/08 15:37:37:093',15,588.273682,341.152344,55.481228,491.234375,252.483551,56.930943,421.88089,250.125214,58.238388,368.722076,270.117371,58.670258,313.130585,313.199036,57.628376,1
1012,'2017/06/08 15:37:37:144',15,589.76416,341.496735,55.414017,494.047272,252.707779,56.902412,424.592773,250.238831,58.301174,371.471497,270.124146,58.772484,315.486877,312.993286,57.762402,1
1013,'2017/06/08 15:37:37:195',15,590.55188,342.01535,55.435776,496.096375,253.373138,57.069084,426.274109,250.77066,58.504559,373.096008,270.617889,58.970325,316.882263,313.357361,57.92392,1
1014,'2017/06/08 15:37:37:244',15,591.19928,343.479126,55.611374,498.102356,254.904251,57.53878,428.029785,252.222946,59.024437,374.543274,271.842224,59.393311,317.846497,314.584656,58.257908,1
1015,'2017/06/08 15:37:37:292',15,591.877563,344.646118,55.703529,500.118286,256.171143,57.931511,429.714355,253.346207,59.458744,375.88623,272.755676,59.752831,318.853821,315.469971,58.561714,1
1016,'2017/06/08 15:37:37:344',15,594.995972,345.271301,55.547485,504.754517,256.793182,58.074707,434.161743,253.824615,59.710716,379.967346,273.011688,59.98938,322.49176,315.559265,58.806244,1
1017,'2017/06/08 15:37:37:394',15,597.542847,345.27948,55.34338,508.03656,256.800537,57.920715,437.263458,253.744446,59.624115,382.997528,272.8974,59.954166,325.379364,315.331604,58.817558,1
1018,'2017/06/08 15:37:37:445',15,598.18457,344.861267,55.25053,508.687714,256.442932,57.743389,438.042969,253.412628,59.474899,383.577454,272.661102,59.845222,326.101288,315.128021,58.754791,1
1019,'2017/06/08 15:37:37:497',15,595.576477,342.602539,55.250866,504.421875,254.470856,57.346027,433.704041,251.647552,58.990532,379.594543,271.225494,59.408428,322.735809,313.922729,58.35622,1
1020,'2017/06/08 15:37:37:552',15,592.024475,341.350708,55.298908,499.508179,253.489029,57.132294,428.681091,250.878799,58.696781,374.821655,270.657745,59.099873,318.566071,313.586121,58.057961,1
1021,'2017/06/08 15:37:37:603',15,590.205994,340.952332,55.457298,497.059204,253.20787,57.172287,426.005371,250.673965,58.665195,372.209503,270.486206,59.003662,315.963928,313.661255,57.918938,1
1022,'2017/06/08 15:37:37:653',15,590.724304,340.625061,55.308445,498.318695,252.819153,56.92247,426.898163,250.052689,58.351048,372.794861,269.763733,58.663559,315.963531,313.204529,57.624149,1
1023,'2017/06/08 15:37:37:702',15,597.297363,340.145447,54.535477,508.036072,251.945267,56.13055,436.1604,248.504196,57.590607,381.43634,267.832947,57.978645,323.303223,311.146759,57.111248,1
1024,'2017/06/08 15:37:37:753',15,604.381531,339.848389,54.07489,517.13147,251.504868,55.667351,445.007324,247.630478,57.1954,389.929108,266.713867,57.674866,331.191132,309.867096,56.988552,1
1025,'2017/06/08 15:37:37:803',15,606.768311,339.199036,53.989677,519.843018,250.926407,55.527771,447.530823,246.970474,57.055336,392.455414,266.044281,57.562401,333.565521,309.28186,56.926113,1
1026,'2017/06/08 15:37:37:853',15,604.883667,338.464844,54.080978,517.740479,250.416534,55.456165,445.220917,246.522186,56.902893,390.193176,265.741089,57.391685,331.141754,309.423462,56.746353,1
1027,'2017/06/08 15:37:37:903',15,596.351318,338.299377,54.671799,508.3172,250.662491,55.97773,435.17514,246.936142,57.171066,380.226868,266.33197,57.448059,321.277466,310.597107,56.543243,1
1028,'2017/06/08 15:37:37:954',15,591.773071,339.033325,55.048531,503.509338,251.52948,56.344769,429.923065,247.965332,57.459473,375.010132,267.44986,57.639919,316.170166,311.832855,56.578072,1
1029,'2017/06/08 15:37:38:004',15,591.898254,339.695557,55.145943,504.303986,252.237228,56.52602,430.377045,248.598694,57.642265,375.26712,267.951355,57.787636,316.325134,312.211212,56.685917,1
1030,'2017/06/08 15:37:38:055',15,596.598206,340.438782,54.998001,510.73642,252.805115,56.502888,436.746155,248.751617,57.666035,381.255066,267.85257,57.856224,321.447998,311.957886,56.818657,1
1031,'2017/06/08 15:37:38:104',15,602.121826,340.34314,54.802765,517.20459,252.588928,56.250721,443.278595,248.264725,57.474812,387.477478,267.110474,57.720043,327.034698,311.050201,56.808472,1
1032,'2017/06/08 15:37:38:157',15,603.163086,340.056396,54.725586,518.190613,252.479431,56.186886,444.23465,248.028748,57.399292,388.418823,266.805725,57.649899,327.814789,310.728149,56.773392,1
1033,'2017/06/08 15:37:38:209',15,601.830139,339.612152,54.70097,516.193359,252.280869,56.218845,442.241699,247.918045,57.413074,386.471527,266.855164,57.669498,326.220123,310.901917,56.767597,1
1034,'2017/06/08 15:37:38:259',15,599.601501,339.923889,54.706558,513.58905,252.842804,56.365242,439.582336,248.522049,57.534611,383.841583,267.598267,57.77581,323.966675,311.777893,56.825325,1
1035,'2017/06/08 15:37:38:309',15,598.713501,340.124115,54.694389,512.703552,253.189896,56.431393,438.775116,248.828644,57.578159,383.031921,268.022156,57.842682,323.337738,312.191467,56.872589,1
1036,'2017/06/08 15:37:38:359',15,598.531067,340.165131,54.727348,512.426392,253.358902,56.513409,438.528107,249.011749,57.648701,382.8078,268.347656,57.94368,323.269226,312.423157,56.927509,1
1037,'2017/06/08 16:08:12:143',16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,'2017/06/08 16:08:12:192',16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,'2017/06/08 16:08:12:243',16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,'2017/06/08 16:08:12:293',16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,'2017/06/08 16:08:12:343',16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,'2017/06/08 16:08:12:392',16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,'2017/06/08 16:08:12:442',16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,'2017/06/08 16:08:12:492',16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,'2017/06/08 16:08:12:542',16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,'2017/06/08 16:08:12:593',16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,'2017/06/08 16:08:12:642',16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,'2017/06/08 16:08:12:692',16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,'2017/06/08 16:08:12:743',16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,'2017/06/08 16:08:12:794',16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,'2017/06/08 16:08:12:844',16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,'2017/06/08 16:08:12:893',16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,'2017/06/08 16:08:12:942',16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,'2017/06/08 16:08:12:993',16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,'2017/06/08 16:08:13:042',16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,'2017/06/08 16:08:13:093',16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,'2017/06/08 16:08:13:142',16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,'2017/06/08 16:08:13:192',16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,'2017/06/08 16:08:13:243',16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,'2017/06/08 16:08:13:294',16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,'2017/06/08 16:08:13:342',16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,'2017/06/08 16:08:13:393',16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,'2017/06/08 16:08:13:443',16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,'2017/06/08 16:08:13:492',16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
